state,date,sex,age,ethnicity,population,year
Johor,1980-01-01,both,30-34,other,0.3,1980
Johor,1980-01-01,both,35-39,overall,83.3,1980
Johor,1980-01-01,both,35-39,bumi,42.0,1980
Johor,1980-01-01,both,35-39,chinese,35.7,1980
Johor,1980-01-01,both,35-39,indian,5.4,1980
Johor,1980-01-01,both,35-39,other,0.2,1980
Johor,1980-01-01,both,40-44,overall,72.6,1980
Johor,1980-01-01,both,40-44,bumi,37.8,1980
Johor,1980-01-01,both,40-44,chinese,30.0,1980
Johor,1980-01-01,both,40-44,indian,4.6,1980
Johor,1980-01-01,both,40-44,other,0.1,1980
Johor,1980-01-01,both,45-49,overall,59.7,1980
Johor,1980-01-01,both,45-49,bumi,33.2,1980
Johor,1980-01-01,both,45-49,chinese,22.9,1980
Johor,1980-01-01,both,45-49,indian,3.5,1980
Johor,1980-01-01,both,45-49,other,0.1,1980
Johor,1980-01-01,both,50-54,overall,49.6,1980
Johor,1980-01-01,both,50-54,bumi,28.5,1980
Johor,1980-01-01,both,50-54,chinese,17.4,1980
Johor,1980-01-01,both,50-54,indian,3.6,1980
Johor,1980-01-01,both,50-54,other,0.1,1980
Johor,1980-01-01,both,55-59,overall,37.6,1980
Johor,1980-01-01,both,55-59,bumi,21.6,1980
Johor,1980-01-01,both,55-59,chinese,13.4,1980
Johor,1980-01-01,both,55-59,indian,2.6,1980
Johor,1980-01-01,both,55-59,other,0.1,1980
Johor,1980-01-01,both,60-64,overall,28.8,1980
Johor,1980-01-01,both,60-64,bumi,15.0,1980
Johor,1980-01-01,both,60-64,chinese,11.8,1980
Johor,1980-01-01,both,60-64,indian,1.9,1980
Johor,1980-01-01,both,60-64,other,0.1,1980
Johor,1980-01-01,both,65-69,overall,22.9,1980
Johor,1980-01-01,both,65-69,bumi,10.4,1980
Johor,1980-01-01,both,65-69,chinese,11.2,1980
Johor,1980-01-01,both,65-69,indian,1.2,1980
Johor,1980-01-01,both,65-69,other,0.0,1980
Johor,1980-01-01,both,70-74,overall,17.5,1980
Johor,1980-01-01,both,70-74,bumi,6.7,1980
Johor,1980-01-01,both,70-74,chinese,9.9,1980
Johor,1980-01-01,both,70-74,indian,0.9,1980
Johor,1980-01-01,both,70-74,other,0.0,1980
Johor,1980-01-01,both,75-79,overall,11.4,1980
Johor,1980-01-01,both,75-79,bumi,3.3,1980
Johor,1980-01-01,both,75-79,chinese,7.8,1980
Johor,1980-01-01,both,75-79,indian,0.3,1980
Johor,1980-01-01,both,75-79,other,0.0,1980
Johor,1980-01-01,both,80+,overall,9.0,1980
Johor,1980-01-01,both,80+,bumi,3.8,1980
Johor,1980-01-01,both,80+,chinese,4.8,1980
Johor,1980-01-01,both,80+,indian,0.4,1980
Johor,1980-01-01,both,80+,other,0.0,1980
Johor,1980-01-01,female,overall,overall,817.3,1980
Johor,1980-01-01,female,overall,bumi,450.4,1980
Johor,1980-01-01,female,overall,chinese,313.6,1980
Johor,1980-01-01,female,overall,indian,52.1,1980
Johor,1980-01-01,female,overall,other,1.2,1980
Johor,1980-01-01,female,0-4,overall,111.6,1980
Johor,1980-01-01,female,0-4,bumi,62.3,1980
Johor,1980-01-01,female,0-4,chinese,41.6,1980
Johor,1980-01-01,female,0-4,indian,7.5,1980
Johor,1980-01-01,female,0-4,other,0.2,1980
Johor,1980-01-01,female,5-9,overall,106.7,1980
Johor,1980-01-01,female,5-9,bumi,60.0,1980
Johor,1980-01-01,female,5-9,chinese,39.9,1980
Johor,1980-01-01,female,5-9,indian,6.7,1980
Johor,1980-01-01,female,5-9,other,0.1,1980
Johor,1980-01-01,female,10-14,overall,104.7,1980
Johor,1980-01-01,female,10-14,bumi,58.6,1980
Johor,1980-01-01,female,10-14,chinese,38.9,1980
Johor,1980-01-01,female,10-14,indian,6.9,1980
Johor,1980-01-01,female,10-14,other,0.2,1980
Johor,1980-01-01,female,15-19,overall,98.5,1980
Johor,1980-01-01,female,15-19,bumi,57.0,1980
Johor,1980-01-01,female,15-19,chinese,34.9,1980
Johor,1980-01-01,female,15-19,indian,6.5,1980
Johor,1980-01-01,female,15-19,other,0.1,1980
Johor,1980-01-01,female,20-24,overall,80.8,1980
Johor,1980-01-01,female,20-24,bumi,46.6,1980
Johor,1980-01-01,female,20-24,chinese,28.8,1980
Johor,1980-01-01,female,20-24,indian,5.4,1980
Johor,1980-01-01,female,20-24,other,0.1,1980
Johor,1980-01-01,female,25-29,overall,66.2,1980
Johor,1980-01-01,female,25-29,bumi,36.4,1980
Johor,1980-01-01,female,25-29,chinese,25.3,1980
Johor,1980-01-01,female,25-29,indian,4.3,1980
Johor,1980-01-01,female,25-29,other,0.1,1980
Johor,1980-01-01,female,30-34,overall,52.7,1980
Johor,1980-01-01,female,30-34,bumi,28.3,1980
Johor,1980-01-01,female,30-34,chinese,21.1,1980
Johor,1980-01-01,female,30-34,indian,3.2,1980
Johor,1980-01-01,female,30-34,other,0.1,1980
Johor,1980-01-01,female,35-39,overall,39.9,1980
Johor,1980-01-01,female,35-39,bumi,20.7,1980
Johor,1980-01-01,female,35-39,chinese,16.6,1980
Johor,1980-01-01,female,35-39,indian,2.6,1980
Johor,1980-01-01,female,35-39,other,0.1,1980
Johor,1980-01-01,female,40-44,overall,35.2,1980
Johor,1980-01-01,female,40-44,bumi,19.0,1980
Johor,1980-01-01,female,40-44,chinese,13.9,1980
Johor,1980-01-01,female,40-44,indian,2.2,1980
Johor,1980-01-01,female,40-44,other,0.1,1980
Johor,1980-01-01,female,45-49,overall,30.6,1980
Johor,1980-01-01,female,45-49,bumi,17.6,1980
Johor,1980-01-01,female,45-49,chinese,11.2,1980
Johor,1980-01-01,female,45-49,indian,1.8,1980
Johor,1980-01-01,female,45-49,other,0.0,1980
Johor,1980-01-01,female,50-54,overall,25.2,1980
Johor,1980-01-01,female,50-54,bumi,14.3,1980
Johor,1980-01-01,female,50-54,chinese,9.1,1980
Johor,1980-01-01,female,50-54,indian,1.8,1980
Johor,1980-01-01,female,50-54,other,0.0,1980
Johor,1980-01-01,female,55-59,overall,19.0,1980
Johor,1980-01-01,female,55-59,bumi,10.5,1980
Johor,1980-01-01,female,55-59,chinese,7.3,1980
Johor,1980-01-01,female,55-59,indian,1.2,1980
Johor,1980-01-01,female,55-59,other,0.0,1980
Johor,1980-01-01,female,60-64,overall,15.2,1980
Johor,1980-01-01,female,60-64,bumi,7.5,1980
Johor,1980-01-01,female,60-64,chinese,6.8,1980
Johor,1980-01-01,female,60-64,indian,0.9,1980
Johor,1980-01-01,female,60-64,other,0.0,1980
Johor,1980-01-01,female,65-69,overall,11.8,1980
Johor,1980-01-01,female,65-69,bumi,5.0,1980
Johor,1980-01-01,female,65-69,chinese,6.2,1980
Johor,1980-01-01,female,65-69,indian,0.5,1980
Johor,1980-01-01,female,65-69,other,0.0,1980
Johor,1980-01-01,female,70-74,overall,8.8,1980
Johor,1980-01-01,female,70-74,bumi,3.1,1980
Johor,1980-01-01,female,70-74,chinese,5.2,1980
Johor,1980-01-01,female,70-74,indian,0.4,1980
Johor,1980-01-01,female,70-74,other,0.0,1980
Johor,1980-01-01,female,75-79,overall,5.4,1980
Johor,1980-01-01,female,75-79,bumi,1.5,1980
Johor,1980-01-01,female,75-79,chinese,3.8,1980
Johor,1980-01-01,female,75-79,indian,0.1,1980
Johor,1980-01-01,female,75-79,other,0.0,1980
Johor,1980-01-01,female,80+,overall,4.8,1980
Johor,1980-01-01,female,80+,bumi,1.8,1980
Johor,1980-01-01,female,80+,chinese,2.9,1980
Johor,1980-01-01,female,80+,indian,0.2,1980
Johor,1980-01-01,female,80+,other,0.0,1980
Johor,1980-01-01,male,overall,overall,828.8,1980
Johor,1980-01-01,male,overall,bumi,449.3,1980
Johor,1980-01-01,male,overall,chinese,321.1,1980
Johor,1980-01-01,male,overall,indian,57.2,1980
Johor,1980-01-01,male,overall,other,1.3,1980
Johor,1980-01-01,male,0-4,overall,119.3,1980
Johor,1980-01-01,male,0-4,bumi,65.6,1980
Johor,1980-01-01,male,0-4,chinese,44.9,1980
Johor,1980-01-01,male,0-4,indian,8.6,1980
Johor,1980-01-01,male,0-4,other,0.2,1980
Johor,1980-01-01,male,5-9,overall,114.2,1980
Johor,1980-01-01,male,5-9,bumi,63.0,1980
Johor,1980-01-01,male,5-9,chinese,43.4,1980
Johor,1980-01-01,male,5-9,indian,7.7,1980
Johor,1980-01-01,male,5-9,other,0.1,1980
Johor,1980-01-01,male,10-14,overall,109.9,1980
Johor,1980-01-01,male,10-14,bumi,60.1,1980
Johor,1980-01-01,male,10-14,chinese,42.0,1980
Johor,1980-01-01,male,10-14,indian,7.7,1980
Johor,1980-01-01,male,10-14,other,0.2,1980
Johor,1980-01-01,male,15-19,overall,97.5,1980
Johor,1980-01-01,male,15-19,bumi,55.1,1980
Johor,1980-01-01,male,15-19,chinese,35.4,1980
Johor,1980-01-01,male,15-19,indian,6.9,1980
Johor,1980-01-01,male,15-19,other,0.1,1980
Johor,1980-01-01,male,20-24,overall,74.3,1980
Johor,1980-01-01,male,20-24,bumi,42.4,1980
Johor,1980-01-01,male,20-24,chinese,26.4,1980
Johor,1980-01-01,male,20-24,indian,5.4,1980
Johor,1980-01-01,male,20-24,other,0.2,1980
Johor,1980-01-01,male,25-29,overall,63.7,1980
Johor,1980-01-01,male,25-29,bumi,34.4,1980
Johor,1980-01-01,male,25-29,chinese,24.8,1980
Johor,1980-01-01,male,25-29,indian,4.4,1980
Johor,1980-01-01,male,25-29,other,0.1,1980
Johor,1980-01-01,male,30-34,overall,53.5,1980
Johor,1980-01-01,male,30-34,bumi,27.7,1980
Johor,1980-01-01,male,30-34,chinese,22.2,1980
Johor,1980-01-01,male,30-34,indian,3.5,1980
Johor,1980-01-01,male,30-34,other,0.1,1980
Johor,1980-01-01,male,35-39,overall,43.4,1980
Johor,1980-01-01,male,35-39,bumi,21.3,1980
Johor,1980-01-01,male,35-39,chinese,19.1,1980
Johor,1980-01-01,male,35-39,indian,2.8,1980
Johor,1980-01-01,male,35-39,other,0.1,1980
Johor,1980-01-01,male,40-44,overall,37.4,1980
Johor,1980-01-01,male,40-44,bumi,18.8,1980
Johor,1980-01-01,male,40-44,chinese,16.1,1980
Johor,1980-01-01,male,40-44,indian,2.4,1980
Johor,1980-01-01,male,40-44,other,0.1,1980
Johor,1980-01-01,male,45-49,overall,29.1,1980
Johor,1980-01-01,male,45-49,bumi,15.6,1980
Johor,1980-01-01,male,45-49,chinese,11.7,1980
Johor,1980-01-01,male,45-49,indian,1.8,1980
Johor,1980-01-01,male,45-49,other,0.1,1980
Johor,1980-01-01,male,50-54,overall,24.5,1980
Johor,1980-01-01,male,50-54,bumi,14.1,1980
Johor,1980-01-01,male,50-54,chinese,8.4,1980
Johor,1980-01-01,male,50-54,indian,1.9,1980
Johor,1980-01-01,male,50-54,other,0.1,1980
Johor,1980-01-01,male,55-59,overall,18.6,1980
Johor,1980-01-01,male,55-59,bumi,11.0,1980
Johor,1980-01-01,male,55-59,chinese,6.1,1980
Johor,1980-01-01,male,55-59,indian,1.4,1980
Johor,1980-01-01,male,55-59,other,0.0,1980
Johor,1980-01-01,male,60-64,overall,13.6,1980
Johor,1980-01-01,male,60-64,bumi,7.5,1980
Johor,1980-01-01,male,60-64,chinese,5.1,1980
Johor,1980-01-01,male,60-64,indian,1.0,1980
Johor,1980-01-01,male,60-64,other,0.0,1980
Johor,1980-01-01,male,65-69,overall,11.1,1980
Johor,1980-01-01,male,65-69,bumi,5.4,1980
Johor,1980-01-01,male,65-69,chinese,5.0,1980
Johor,1980-01-01,male,65-69,indian,0.7,1980
Johor,1980-01-01,male,65-69,other,0.0,1980
Johor,1980-01-01,male,70-74,overall,8.7,1980
Johor,1980-01-01,male,70-74,bumi,3.5,1980
Johor,1980-01-01,male,70-74,chinese,4.6,1980
Johor,1980-01-01,male,70-74,indian,0.5,1980
Johor,1980-01-01,male,70-74,other,0.0,1980
Johor,1980-01-01,male,75-79,overall,6.0,1980
Johor,1980-01-01,male,75-79,bumi,1.8,1980
Johor,1980-01-01,male,75-79,chinese,4.0,1980
Johor,1980-01-01,male,75-79,indian,0.2,1980
Johor,1980-01-01,male,75-79,other,0.0,1980
Johor,1980-01-01,male,80+,overall,4.2,1980
Johor,1980-01-01,male,80+,bumi,2.0,1980
Johor,1980-01-01,male,80+,chinese,2.0,1980
Johor,1980-01-01,male,80+,indian,0.2,1980
Johor,1980-01-01,male,80+,other,0.0,1980
Johor,1981-01-01,both,overall,overall,1689.3,1981
Johor,1981-01-01,both,overall,bumi,925.4,1981
Johor,1981-01-01,both,overall,chinese,648.2,1981
Johor,1981-01-01,both,overall,indian,112.0,1981
Johor,1981-01-01,both,overall,other,3.7,1981
Johor,1981-01-01,both,0-4,overall,234.9,1981
Johor,1981-01-01,both,0-4,bumi,132.0,1981
Johor,1981-01-01,both,0-4,chinese,87.0,1981
Johor,1981-01-01,both,0-4,indian,15.5,1981
Johor,1981-01-01,both,0-4,other,0.4,1981
Johor,1981-01-01,both,5-9,overall,222.2,1981
Johor,1981-01-01,both,5-9,bumi,123.8,1981
Johor,1981-01-01,both,5-9,chinese,83.9,1981
Johor,1981-01-01,both,5-9,indian,14.3,1981
Johor,1981-01-01,both,5-9,other,0.3,1981
Johor,1981-01-01,both,10-14,overall,212.5,1981
Johor,1981-01-01,both,10-14,bumi,118.9,1981
Johor,1981-01-01,both,10-14,chinese,80.2,1981
Johor,1981-01-01,both,10-14,indian,13.1,1981
Johor,1981-01-01,both,10-14,other,0.4,1981
Johor,1981-01-01,both,15-19,overall,202.3,1981
Johor,1981-01-01,both,15-19,bumi,115.3,1981
Johor,1981-01-01,both,15-19,chinese,73.5,1981
Johor,1981-01-01,both,15-19,indian,13.2,1981
Johor,1981-01-01,both,15-19,other,0.3,1981
Johor,1981-01-01,both,20-24,overall,162.0,1981
Johor,1981-01-01,both,20-24,bumi,92.5,1981
Johor,1981-01-01,both,20-24,chinese,56.7,1981
Johor,1981-01-01,both,20-24,indian,12.4,1981
Johor,1981-01-01,both,20-24,other,0.3,1981
Johor,1981-01-01,both,25-29,overall,138.4,1981
Johor,1981-01-01,both,25-29,bumi,75.6,1981
Johor,1981-01-01,both,25-29,chinese,52.1,1981
Johor,1981-01-01,both,25-29,indian,10.4,1981
Johor,1981-01-01,both,25-29,other,0.3,1981
Johor,1981-01-01,both,30-34,overall,112.1,1981
Johor,1981-01-01,both,30-34,bumi,59.0,1981
Johor,1981-01-01,both,30-34,chinese,45.0,1981
Johor,1981-01-01,both,30-34,indian,7.8,1981
Johor,1981-01-01,both,30-34,other,0.3,1981
Johor,1981-01-01,both,35-39,overall,85.1,1981
Johor,1981-01-01,both,35-39,bumi,43.0,1981
Johor,1981-01-01,both,35-39,chinese,37.0,1981
Johor,1981-01-01,both,35-39,indian,4.9,1981
Johor,1981-01-01,both,35-39,other,0.2,1981
Johor,1981-01-01,both,40-44,overall,74.6,1981
Johor,1981-01-01,both,40-44,bumi,38.4,1981
Johor,1981-01-01,both,40-44,chinese,31.6,1981
Johor,1981-01-01,both,40-44,indian,4.4,1981
Johor,1981-01-01,both,40-44,other,0.3,1981
Johor,1981-01-01,both,45-49,overall,63.4,1981
Johor,1981-01-01,both,45-49,bumi,34.7,1981
Johor,1981-01-01,both,45-49,chinese,24.6,1981
Johor,1981-01-01,both,45-49,indian,3.9,1981
Johor,1981-01-01,both,45-49,other,0.2,1981
Johor,1981-01-01,both,50-54,overall,50.8,1981
Johor,1981-01-01,both,50-54,bumi,29.1,1981
Johor,1981-01-01,both,50-54,chinese,18.2,1981
Johor,1981-01-01,both,50-54,indian,3.2,1981
Johor,1981-01-01,both,50-54,other,0.2,1981
Johor,1981-01-01,both,55-59,overall,39.0,1981
Johor,1981-01-01,both,55-59,bumi,22.5,1981
Johor,1981-01-01,both,55-59,chinese,13.6,1981
Johor,1981-01-01,both,55-59,indian,2.7,1981
Johor,1981-01-01,both,55-59,other,0.2,1981
Johor,1981-01-01,both,60-64,overall,29.8,1981
Johor,1981-01-01,both,60-64,bumi,15.6,1981
Johor,1981-01-01,both,60-64,chinese,11.5,1981
Johor,1981-01-01,both,60-64,indian,2.5,1981
Johor,1981-01-01,both,60-64,other,0.2,1981
Johor,1981-01-01,both,65-69,overall,23.7,1981
Johor,1981-01-01,both,65-69,bumi,10.9,1981
Johor,1981-01-01,both,65-69,chinese,10.9,1981
Johor,1981-01-01,both,65-69,indian,1.8,1981
Johor,1981-01-01,both,65-69,other,0.1,1981
Johor,1981-01-01,both,70-74,overall,18.2,1981
Johor,1981-01-01,both,70-74,bumi,7.4,1981
Johor,1981-01-01,both,70-74,chinese,9.6,1981
Johor,1981-01-01,both,70-74,indian,1.2,1981
Johor,1981-01-01,both,70-74,other,0.1,1981
Johor,1981-01-01,both,75-79,overall,11.5,1981
Johor,1981-01-01,both,75-79,bumi,3.4,1981
Johor,1981-01-01,both,75-79,chinese,7.7,1981
Johor,1981-01-01,both,75-79,indian,0.4,1981
Johor,1981-01-01,both,75-79,other,0.0,1981
Johor,1981-01-01,both,80+,overall,8.9,1981
Johor,1981-01-01,both,80+,bumi,3.4,1981
Johor,1981-01-01,both,80+,chinese,5.2,1981
Johor,1981-01-01,both,80+,indian,0.3,1981
Johor,1981-01-01,both,80+,other,0.0,1981
Johor,1981-01-01,female,overall,overall,836.2,1981
Johor,1981-01-01,female,overall,bumi,460.5,1981
Johor,1981-01-01,female,overall,chinese,320.1,1981
Johor,1981-01-01,female,overall,indian,53.7,1981
Johor,1981-01-01,female,overall,other,1.8,1981
Johor,1981-01-01,female,0-4,overall,113.6,1981
Johor,1981-01-01,female,0-4,bumi,63.5,1981
Johor,1981-01-01,female,0-4,chinese,42.2,1981
Johor,1981-01-01,female,0-4,indian,7.8,1981
Johor,1981-01-01,female,0-4,other,0.2,1981
Johor,1981-01-01,female,5-9,overall,108.2,1981
Johor,1981-01-01,female,5-9,bumi,60.6,1981
Johor,1981-01-01,female,5-9,chinese,40.5,1981
Johor,1981-01-01,female,5-9,indian,7.1,1981
Johor,1981-01-01,female,5-9,other,0.1,1981
Johor,1981-01-01,female,10-14,overall,104.0,1981
Johor,1981-01-01,female,10-14,bumi,58.4,1981
Johor,1981-01-01,female,10-14,chinese,39.0,1981
Johor,1981-01-01,female,10-14,indian,6.4,1981
Johor,1981-01-01,female,10-14,other,0.2,1981
Johor,1981-01-01,female,15-19,overall,100.7,1981
Johor,1981-01-01,female,15-19,bumi,57.8,1981
Johor,1981-01-01,female,15-19,chinese,36.2,1981
Johor,1981-01-01,female,15-19,indian,6.5,1981
Johor,1981-01-01,female,15-19,other,0.2,1981
Johor,1981-01-01,female,20-24,overall,83.4,1981
Johor,1981-01-01,female,20-24,bumi,47.9,1981
Johor,1981-01-01,female,20-24,chinese,29.2,1981
Johor,1981-01-01,female,20-24,indian,6.1,1981
Johor,1981-01-01,female,20-24,other,0.1,1981
Johor,1981-01-01,female,25-29,overall,70.1,1981
Johor,1981-01-01,female,25-29,bumi,38.6,1981
Johor,1981-01-01,female,25-29,chinese,26.3,1981
Johor,1981-01-01,female,25-29,indian,5.1,1981
Johor,1981-01-01,female,25-29,other,0.2,1981
Johor,1981-01-01,female,30-34,overall,55.8,1981
Johor,1981-01-01,female,30-34,bumi,29.9,1981
Johor,1981-01-01,female,30-34,chinese,21.9,1981
Johor,1981-01-01,female,30-34,indian,3.8,1981
Johor,1981-01-01,female,30-34,other,0.1,1981
Johor,1981-01-01,female,35-39,overall,40.9,1981
Johor,1981-01-01,female,35-39,bumi,21.1,1981
Johor,1981-01-01,female,35-39,chinese,17.4,1981
Johor,1981-01-01,female,35-39,indian,2.3,1981
Johor,1981-01-01,female,35-39,other,0.1,1981
Johor,1981-01-01,female,40-44,overall,36.0,1981
Johor,1981-01-01,female,40-44,bumi,19.1,1981
Johor,1981-01-01,female,40-44,chinese,14.6,1981
Johor,1981-01-01,female,40-44,indian,2.1,1981
Johor,1981-01-01,female,40-44,other,0.2,1981
Johor,1981-01-01,female,45-49,overall,32.1,1981
Johor,1981-01-01,female,45-49,bumi,18.3,1981
Johor,1981-01-01,female,45-49,chinese,11.9,1981
Johor,1981-01-01,female,45-49,indian,1.8,1981
Johor,1981-01-01,female,45-49,other,0.1,1981
Johor,1981-01-01,female,50-54,overall,25.6,1981
Johor,1981-01-01,female,50-54,bumi,14.7,1981
Johor,1981-01-01,female,50-54,chinese,9.3,1981
Johor,1981-01-01,female,50-54,indian,1.4,1981
Johor,1981-01-01,female,50-54,other,0.1,1981
Johor,1981-01-01,female,55-59,overall,19.6,1981
Johor,1981-01-01,female,55-59,bumi,11.0,1981
Johor,1981-01-01,female,55-59,chinese,7.3,1981
Johor,1981-01-01,female,55-59,indian,1.1,1981
Johor,1981-01-01,female,55-59,other,0.1,1981
Johor,1981-01-01,female,60-64,overall,15.2,1981
Johor,1981-01-01,female,60-64,bumi,7.7,1981
Johor,1981-01-01,female,60-64,chinese,6.4,1981
Johor,1981-01-01,female,60-64,indian,1.0,1981
Johor,1981-01-01,female,60-64,other,0.1,1981
Johor,1981-01-01,female,65-69,overall,12.0,1981
Johor,1981-01-01,female,65-69,bumi,5.3,1981
Johor,1981-01-01,female,65-69,chinese,6.1,1981
Johor,1981-01-01,female,65-69,indian,0.6,1981
Johor,1981-01-01,female,65-69,other,0.0,1981
Johor,1981-01-01,female,70-74,overall,9.0,1981
Johor,1981-01-01,female,70-74,bumi,3.5,1981
Johor,1981-01-01,female,70-74,chinese,5.1,1981
Johor,1981-01-01,female,70-74,indian,0.4,1981
Johor,1981-01-01,female,70-74,other,0.1,1981
Johor,1981-01-01,female,75-79,overall,5.5,1981
Johor,1981-01-01,female,75-79,bumi,1.5,1981
Johor,1981-01-01,female,75-79,chinese,3.8,1981
Johor,1981-01-01,female,75-79,indian,0.1,1981
Johor,1981-01-01,female,75-79,other,0.0,1981
Johor,1981-01-01,female,80+,overall,4.5,1981
Johor,1981-01-01,female,80+,bumi,1.6,1981
Johor,1981-01-01,female,80+,chinese,2.9,1981
Johor,1981-01-01,female,80+,indian,0.1,1981
Johor,1981-01-01,female,80+,other,0.0,1981
Johor,1981-01-01,male,overall,overall,853.1,1981
Johor,1981-01-01,male,overall,bumi,465.0,1981
Johor,1981-01-01,male,overall,chinese,328.1,1981
Johor,1981-01-01,male,overall,indian,58.3,1981
Johor,1981-01-01,male,overall,other,1.8,1981
Johor,1981-01-01,male,0-4,overall,121.3,1981
Johor,1981-01-01,male,0-4,bumi,68.5,1981
Johor,1981-01-01,male,0-4,chinese,44.8,1981
Johor,1981-01-01,male,0-4,indian,7.7,1981
Johor,1981-01-01,male,0-4,other,0.2,1981
Johor,1981-01-01,male,5-9,overall,114.0,1981
Johor,1981-01-01,male,5-9,bumi,63.3,1981
Johor,1981-01-01,male,5-9,chinese,43.4,1981
Johor,1981-01-01,male,5-9,indian,7.2,1981
Johor,1981-01-01,male,5-9,other,0.1,1981
Johor,1981-01-01,male,10-14,overall,108.5,1981
Johor,1981-01-01,male,10-14,bumi,60.5,1981
Johor,1981-01-01,male,10-14,chinese,41.2,1981
Johor,1981-01-01,male,10-14,indian,6.7,1981
Johor,1981-01-01,male,10-14,other,0.2,1981
Johor,1981-01-01,male,15-19,overall,101.6,1981
Johor,1981-01-01,male,15-19,bumi,57.5,1981
Johor,1981-01-01,male,15-19,chinese,37.3,1981
Johor,1981-01-01,male,15-19,indian,6.7,1981
Johor,1981-01-01,male,15-19,other,0.2,1981
Johor,1981-01-01,male,20-24,overall,78.6,1981
Johor,1981-01-01,male,20-24,bumi,44.6,1981
Johor,1981-01-01,male,20-24,chinese,27.5,1981
Johor,1981-01-01,male,20-24,indian,6.3,1981
Johor,1981-01-01,male,20-24,other,0.2,1981
Johor,1981-01-01,male,25-29,overall,68.2,1981
Johor,1981-01-01,male,25-29,bumi,37.0,1981
Johor,1981-01-01,male,25-29,chinese,25.7,1981
Johor,1981-01-01,male,25-29,indian,5.3,1981
Johor,1981-01-01,male,25-29,other,0.2,1981
Johor,1981-01-01,male,30-34,overall,56.3,1981
Johor,1981-01-01,male,30-34,bumi,29.1,1981
Johor,1981-01-01,male,30-34,chinese,23.1,1981
Johor,1981-01-01,male,30-34,indian,4.0,1981
Johor,1981-01-01,male,30-34,other,0.2,1981
Johor,1981-01-01,male,35-39,overall,44.2,1981
Johor,1981-01-01,male,35-39,bumi,21.9,1981
Johor,1981-01-01,male,35-39,chinese,19.6,1981
Johor,1981-01-01,male,35-39,indian,2.5,1981
Johor,1981-01-01,male,35-39,other,0.1,1981
Johor,1981-01-01,male,40-44,overall,38.6,1981
Johor,1981-01-01,male,40-44,bumi,19.3,1981
Johor,1981-01-01,male,40-44,chinese,17.0,1981
Johor,1981-01-01,male,40-44,indian,2.3,1981
Johor,1981-01-01,male,40-44,other,0.1,1981
Johor,1981-01-01,male,45-49,overall,31.3,1981
Johor,1981-01-01,male,45-49,bumi,16.4,1981
